"","genome","taxonomy","phy_distance","OGT","gRodonpred","phylopred","combopred"
"2976","GB_GCA_002719695.1","d__Bacteria;p__Margulisbacteria;c__Marinamargulisbacteria;o__GCA-2716485;f__GCA-002719695;g__GCA-002719695;s__GCA-002719695 sp002719695",2.017453683,20.1294607113948,7.58337636488541,15.3845290374934,13.095052568956
"2977","GB_GCA_002720095.2","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-I;s__MGIIa-I sp002720095",2.78998,24.1603251099968,15.8582385938832,8.64239717525785,11.3860938281809
"2978","GB_GCA_002720125.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__TMED109;f__TMED131;g__GCA-2720125;s__GCA-2720125 sp002720125",1.50804361,26.0049967574806,10.2778354798661,14.7170103767694,14.0707099003995
"2979","GB_GCA_002720275.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-I;s__MGIIa-I sp002720275",2.82707,23.6546419416631,11.3012966105293,8.64239717525785,9.77922503897041
"2980","GB_GCA_002720735.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp002720735",1.091273882,23.7232428789509,21.3633787886246,5.03638762624218,5.45604078649567
"2981","GB_GCA_002720745.1","d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA1275;s__UBA1275 sp002720745",0.458264999,31.4252945489318,7.73333046071241,4.07571959975569,4.19563605084427
"2982","GB_GCA_002720855.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__MPNO01;f__UBA2964;g__GCA-2720855;s__GCA-2720855 sp002720855",0.817350425,40.0207451668648,8.04638339048829,7.72213106616822,7.74307872547313
"2983","GB_GCA_002721445.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__GCA-002723415;g__GCA-002723415;s__GCA-002723415 sp002721445",1.768113484,25.0106826826997,10.2286947655325,15.5882813224351,14.5435250359522
"2984","GB_GCA_002721545.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__GCA-2721545;s__GCA-2721545 sp002721545",0.642714273,29.5141047377046,11.7274209846884,5.83605362316474,6.01630935966243
"2985","GB_GCA_002721615.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__GCA-002700125;g__GCA-002700125;s__GCA-002700125 sp002721615",2.398120044,17.9933010736963,12.7374226215988,15.5882813224351,14.7072177410999
"2986","GB_GCA_002721675.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__GCA-002700125;g__GCA-002700125;s__GCA-002700125 sp002721675",2.544989481,26.6138365068237,9.07308705158643,15.5882813224351,12.9398383405467
"2987","GB_GCA_002721705.1","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__UBA2993;s__UBA2993 sp002721705",2.467042887,24.2400196704304,11.6705983046191,16.1637607864148,14.6082047106953
"2988","GB_GCA_002721895.1","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__UBA1100;g__UBA6614;s__UBA6614 sp002721895",2.199232168,21.7590222748942,12.704095400964,16.1637607864148,15.2589629545481
"2989","GB_GCA_002721975.1","d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Chromulinivoraceae;g__SP22;s__SP22 sp002721975",2.096376437,33.183442216797,7.79774848203394,7.55349959644391,7.61207928769858
"2990","GB_GCA_002722095.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA8366;s__UBA8366 sp002722095",0.832960169,35.1934705028312,11.6413686809613,7.79254453173304,7.9662458857167
"2991","GB_GCA_002722135.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L3;s__MGIIa-L3 sp002722135",2.96265,23.8929311143417,2.51902169295361,8.64239717525785,4.72607810790511
"2992","GB_GCA_002722255.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp002722255",0.59619434,26.7117212550126,3.72087187124136,32.768272820634,27.4886282600345
"2993","GB_GCA_002722455.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__GCA-2722455;g__GCA-2722455;s__GCA-2722455 sp002722455",1.973533644,25.7717333327204,12.2251656069496,15.5882813224351,14.8745133664914
"2994","GB_GCA_002722525.1","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8592;g__UBA8592;s__UBA8592 sp002722525",1.690063503,31.252364307208,13.0311871009466,6.87705800864102,7.52098286263343
"2995","GB_GCA_002722565.1","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Poriferisodaliceae;g__MedAcidi-G3;s__MedAcidi-G3 sp002722565",1.518644424,31.6281440625316,20.3532531355804,6.87705800864102,7.64443573529741
"2996","GB_GCA_002722885.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SP197;f__SP197;g__SP197;s__SP197 sp002722885",0.947848222,33.3106451711822,7.12736083124027,7.52541988772313,7.49246112156274
"2997","GB_GCA_002722995.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Comchoanobacterales;f__UBA729;g__UBA729;s__UBA729 sp002722995",1.424693483,31.2004896492226,15.91352156427,8.78376149081907,9.29885299129967
"2998","GB_GCA_002723075.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__UBA724 sp002723075",0.725809899,29.5641617032831,10.9002378574879,36.9908159365034,34.790622954982
"2999","GB_GCA_002723125.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA2588;g__UBA2588;s__UBA2588 sp002723125",1.855662966,26.5050549855124,12.2112954237976,15.5882813224351,14.9516576602794
"3000","GB_GCA_002723255.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp002723255",0.9131685,27.0342762160305,2.71287987825239,18.4817442637229,14.506179562668
"3001","GB_GCA_002723275.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GCA-2723275;s__GCA-2723275 sp002723275",0.986934588,32.6020828401218,10.9322865679089,12.0873808934121,12.0051405276887
"3002","GB_GCA_002723385.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oceanobacter;s__Oceanobacter sp002723385",0.68900533,27.5881944377941,5.12583189056965,3.82695773095688,3.91027866425614
"3003","GB_GCA_002723415.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__GCA-002723415;g__GCA-002723415;s__GCA-002723415 sp002723415",1.776704524,22.9604781457143,11.040165562716,15.5882813224351,14.7400757221189
"3004","GB_GCA_002724185.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__GCA-2724185;s__GCA-2724185 sp002724185",1.128999337,29.5460566286862,21.3719393757109,10.3330322773259,10.7791874195152
"3005","GB_GCA_002724215.1","d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA8231;f__UBA8231;g__GCA-2724215;s__GCA-2724215 sp002724215",1.772292007,46.0261274677656,6.14066548948445,10.2871942514314,9.30937180878341
"3006","GB_GCA_002724245.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__UBA9264;s__UBA9264 sp002724245",1.000672669,32.6936899616994,15.2828189638407,12.0377879554095,12.206571289302
"3007","GB_GCA_002724315.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724315",1.317026279,24.7008787544608,12.9653458438556,12.9395016263774,12.9418777898519
"3008","GB_GCA_002724395.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__GCA-002724395;s__GCA-002724395 sp002724395",0.862470387,30.4839529133502,17.2646632669596,7.79254453173304,8.08306804706555
"3009","GB_GCA_002724415.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724415",1.322658438,24.5345759140778,22.4617341153185,12.9395016263774,13.4716326225982
"3010","GB_GCA_002724585.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA3495;s__UBA3495 sp002724585",1.852971381,27.5644745064762,37.1418185255184,15.5882813224351,17.3149097378614
"3011","GB_GCA_002724615.1","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__UBA1100;g__UBA6614;s__UBA6614 sp002724615",2.188379786,26.7155989305574,14.2575729288138,16.1637607864148,15.7025358661581
"3012","GB_GCA_002724675.1","d__Bacteria;p__Myxococcota;c__UBA796;o__UBA9615;f__UBA9615;g__GCA-2724675;s__GCA-2724675 sp002724675",1.414726304,27.4514389521453,11.7623003756293,10.4708118401595,10.6020805373986
"3013","GB_GCA_002724735.1","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TMED108;s__TMED108 sp002724735",1.908436352,22.3041168394846,16.9655936075038,9.30762939833718,10.271571220788
"3014","GB_GCA_002724925.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleibacter;s__Oleibacter sp002724925",0.760205584,25.4548844063128,2.74319953059905,3.82695773095688,3.68880542334729
"3015","GB_GCA_002724975.1","d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__GCA-002724975;g__GCA-002724975;s__GCA-002724975 sp002724975",2.625881091,37.0274643044133,8.9737595167394,13.4347917429977,11.5862472842222
"3016","GB_GCA_002725175.2","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__CACKLF01;s__CACKLF01 sp002725175",0.918260303,30.2779337721347,11.9894487558174,4.86214500559734,5.13186941139634
"3017","GB_GCA_002725275.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia;s__Poseidonia sp002725275",2.99564,23.4039539357922,3.66992381902874,8.64239717525785,5.68560652387311
"3018","GB_GCA_002725495.1","d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__UBA10117;f__ARS21;g__ARS21;s__ARS21 sp002725495",2.95382,24.2943412216638,5.11396688939509,4.45028954568479,4.75799014501216
"3019","GB_GCA_002725545.1","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TMED108;s__TMED108 sp002725545",1.923568094,31.7901867839471,11.1200422483788,9.30762939833718,9.62448057868675
"3020","GB_GCA_002725915.1","d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA8231;f__UBA8231;g__GCA-2725915;s__GCA-2725915 sp002725915",1.801105644,42.1346061860271,8.38525258930813,10.2871942514314,9.91362806953565
"3021","GB_GCA_002726005.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__MED-G09;f__MED-G09;g__AG-430-B22;s__AG-430-B22 sp002726005",1.325463994,39.1032662763468,14.982003890898,11.8655742628159,12.1097940222926
"3022","GB_GCA_002726085.1","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA8438;g__NP936;s__NP936 sp002726085",1.413269862,32.5015357837076,20.6686225176175,10.8274803420257,11.4388671447615
"3023","GB_GCA_002726205.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__GCA-2726205;s__GCA-2726205 sp002726205",1.286143353,25.3661328453876,10.3159463540987,12.9395016263774,12.6552470968384
"3024","GB_GCA_002726235.1","d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__UBA2166;g__UBA2166;s__UBA2166 sp002726235",1.514967998,30.4891761250103,19.3706230540786,13.6947070175448,14.172654540789
"3025","GB_GCA_002726245.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GCA-2726245;s__GCA-2726245 sp002726245",0.914579383,31.5187798702768,9.94964535816001,12.0377879554095,11.8881934753598
"3026","GB_GCA_002726275.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O5;s__MGIIb-O5 sp002726275",2.98013,26.8056216215989,14.7132305899814,8.64239717525785,11.1087351857991
"3027","GB_GCA_002726335.1","d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA8231;f__UBA8231;g__UBA8231;s__UBA8231 sp002726335",1.889840664,35.5537154544425,12.1700291614659,10.2871942514314,10.5981123659472
"3028","GB_GCA_002726655.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__GCA-002726655;s__GCA-002726655 sp002726655",0.87901146,32.9400681344275,17.9096094375132,4.91947886002899,5.2212735271111
"3029","GB_GCA_002726865.1","d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__GCA-2726865;s__GCA-2726865 sp002726865",2.59917,43.4945542723312,19.5370952206401,6.10721774502851,10.139484692562
"3030","GB_GCA_002726915.1","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002726915",2.525613717,30.0145247926887,8.39116187145426,16.1637607864148,12.9116322533662
"3031","GB_GCA_002726945.1","d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__UBA8110;s__UBA8110 sp002726945",1.783984468,29.6954159997256,13.0511446791263,11.4279759826881,11.6657393685807
"3032","GB_GCA_002727195.1","d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA2968;f__UBA2968;g__UBA2968;s__UBA2968 sp002727195",1.79911222,37.6249432384987,8.25842306215969,10.2871942514314,9.88526858585361
"3033","GB_GCA_002727235.1","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Casp-actino5;s__Casp-actino5 sp002727235",1.591820018,26.9232515798725,5.09504428179585,6.87705800864102,6.52574953105947
"3034","GB_GCA_002727695.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1 sp002727695",2.87558,27.6670362413448,2.43423375737481,8.64239717525785,4.70083252270533
"3035","GB_GCA_002727775.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__UBA4421;s__UBA4421 sp002727775",1.20993104,31.4836071682029,7.84331496576806,4.91947886002899,5.15867276165072
"3036","GB_GCA_002728135.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2728135;s__GCA-2728135 sp002728135",1.045303157,25.3815992546106,15.9559088232941,7.52541988772313,7.87448546906149
"3037","GB_GCA_002728195.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA826;g__UBA11996;s__UBA11996 sp002728195",1.725101415,28.7087624062432,12.9653651329346,15.5882813224351,15.1752391184699
"3038","GB_GCA_002728275.1","d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum pelagium",2.96304,32.8539650660986,8.25026738385076,6.36911401311848,7.20524231304908
"3039","GB_GCA_002728715.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__GCA-002708145;g__GCA-002708145;s__GCA-002708145 sp002728715",2.087251619,27.5393714207066,10.5073405491312,15.5882813224351,14.2683902956832
"3040","GB_GCA_002728855.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002728855;s__GCA-002728855 sp002728855",0.851078226,29.5331277144708,9.28341389080172,36.9908159365034,33.8895046904552
"3041","GB_GCA_002728915.1","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__S36-B12;f__S36-B12;g__S36-B12;s__S36-B12 sp002728915",0.947434666,31.9492724755616,9.39721735382011,9.98346398778591,9.94116571137548
"3042","GB_GCA_002729015.1","d__Bacteria;p__Poribacteria;c__WGA-4E;o__WGA-4E;f__UBA9662;g__TMED15;s__TMED15 sp002729015",1.752173698,34.4213122986404,16.1922188561099,11.6993371344361,12.2425460432246
"3043","GB_GCA_002729095.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002729095",2.91094,23.6267236573833,15.0536091890853,8.64239717525785,11.1893769739183
"3044","GB_GCA_002729115.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002729115",1.258036376,30.1306392455321,4.22144182475708,20.4181292556706,16.3941486050195
"3045","GB_GCA_002729175.1","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__UBA2125;s__UBA2125 sp002729175",1.738330004,32.8583669299391,12.7469670709858,9.30762939833718,9.75317961590788
"3046","GB_GCA_002729215.1","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__S36-B12;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215",0.959374264,31.5828568659395,10.0747094055703,9.98346398778591,9.98970015735675
"3047","GB_GCA_002729235.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marinoscillum;s__Marinoscillum sp002729235",0.859127045,26.7061557171776,4.11694969217231,5.83723413407786,5.7224586415446
"3048","GB_GCA_002729315.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002729315",0.947968233,29.2997496779517,14.9426708493183,4.91947886002899,5.23118849026254
"3049","GB_GCA_002729525.1","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp002729525",0.944628213,26.573188628453,2.52635890011741,9.45877019727418,8.45440852796261
"3050","GB_GCA_002729695.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Alteriqipengyuania;s__Alteriqipengyuania sp002729695",0.770299137,30.2175744416284,3.21801445128769,3.83233479602308,3.76435105191931
"3051","GB_GCA_002729765.1","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp002729765",1.715075223,34.5351361230415,13.4822816620787,6.87705800864102,7.56848181035165
"3052","GB_GCA_002729885.1","d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002729885",1.206711662,30.6881195542631,12.6843057828996,9.54608064828777,9.77042454669136
"3053","GB_GCA_002730035.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002730035",0.862497163,29.8168820375468,15.1293969298638,4.91947886002899,5.20030136282858
"3054","GB_GCA_002730315.1","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__UBA2126;s__UBA2126 sp002730315",1.890303146,36.7575358532193,7.10280687122599,9.30762939833718,8.80217327863104
"3055","GB_GCA_002730325.1","d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002730325",3.30448,37.0030338997134,5.39102066904189,6.10721774502851,5.72697974931836
"3056","GB_GCA_002730365.1","d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__JCVI-SCAAA005;s__JCVI-SCAAA005 sp002730365",1.790435547,30.3618652743861,23.1859193267048,11.4279759826881,12.5285833370971
"3057","GB_GCA_002730525.1","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA2161;s__UBA2161 sp002730525",1.351497477,38.2058584140739,7.32072176399907,10.8274803420257,10.3252947598437
"3058","GB_GCA_002730795.1","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__GCA-2717385;g__GCA-2717385;s__GCA-2717385 sp002730795",2.043760316,31.5563659243487,16.7855802874912,15.5882813224351,15.8101000179779
"3059","GB_GCA_002730875.1","d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875",1.194622502,30.8221469793453,9.96833306753912,9.54608064828777,9.58330278654493
"3060","GB_GCA_002731115.1","d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__NP1466;s__NP1466 sp002731115",3.24565,53.2778188862256,3.06207680886069,4.45028954568479,3.66769030721186
"3061","GB_GCA_002731295.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002731295",1.044455297,34.7620418529256,18.9534361434386,10.3330322773259,10.6856524905259
"3062","GB_GCA_002731395.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L3;s__MGIIa-L3 sp002731395",2.96901,20.3677964318184,3.24459025761913,8.64239717525785,5.36066049926558
"3063","GB_GCA_002731795.1","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__TMED161;g__TMED161;s__TMED161 sp002731795",1.983185921,26.026440185633,13.9175180831982,9.30762939833718,10.0393619848516
"3064","GB_GCA_002731825.1","d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA7976;f__UBA1532;g__UBA1532;s__UBA1532 sp002731825",1.535808679,30.8221469118594,15.6682637902436,10.4708118401595,10.9455901345648
"3065","GB_GCA_002731905.1","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__MGIII;f__CG-Epi1;g__UBA8886;s__UBA8886 sp002731905",2.43407,33.4249372017568,12.6440912639801,8.64239717525785,10.1567782755498
"3066","GB_GCA_002731945.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__MED-G09;f__MED-G09;g__GCA-002731945;s__GCA-002731945 sp002731945",1.249397372,36.7947915983762,8.94548024262958,11.8655742628159,11.5344848625228
"3067","GB_GCA_002732755.1","d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__UBA1924;g__GCA-2732755;s__GCA-2732755 sp002732755",2.013373938,22.361567194788,8.63921146922552,12.5741375632316,11.5793909447956
"3068","GB_GCA_002732905.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Robiginitomaculum_A;s__Robiginitomaculum_A sp002732905",1.061223287,27.4271178458938,7.11683487635107,8.62561543032026,8.47590161794836
"3069","GB_GCA_002732955.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__NVTR01;s__NVTR01 sp002732955",0.403217109,26.7391866461438,4.0400564340089,3.73330995117686,3.7522285527123
"3070","GB_GCA_002732995.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Profundibacter;s__Profundibacter sp002732995",0.427196066,27.0795278305437,8.96793482841689,3.62865657170984,3.76181632759319
"3071","GB_GCA_002733125.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__Porticoccus sp002733125",0.761538913,33.6191706933117,6.34751688593513,5.03638762624218,5.11927040826328
"3072","GB_GCA_002733155.1","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__Sulfurimonas sp002733155",0.881043888,25.290131214854,1.67492343966791,2.63823358006561,2.45851295347254
"3073","GB_GCA_002733185.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002733185;s__GCA-002733185 sp002733185",0.505971487,24.9526149744892,4.81211393570302,30.3105312114284,26.9601986093523
"3074","GB_GCA_002733285.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__Lutibacter sp002733285",0.650125023,24.8658638565476,3.81811654308213,36.6492117883256,30.3288264762309
"3075","GB_GCA_002733335.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__GCA-002733105;s__GCA-002733105 sp002733335",0.843348058,25.3088819578131,4.77772986628412,13.4687343799427,12.2799560050137
"3076","GB_GCA_002733355.1","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__Sulfurovum sp002733355",0.578777414,32.4883945159113,2.64371445360001,2.06095313277227,2.11112315325975
"3077","GB_GCA_002733385.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Robiginitomaculum_A;s__Robiginitomaculum_A sp002733385",1.066106802,22.6327251779241,17.8790865140536,8.62561543032026,9.00157910105456
"3078","GB_GCA_002733465.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Kangiellaceae;g__GCA-002733465;s__GCA-002733465 sp002733465",0.818746616,16.7871737119504,6.58645566761384,6.7021879755637,6.69362081946165
"3079","GB_GCA_002733545.1","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__GCA-2733545;s__GCA-2733545 sp002733545",0.449708693,42.7809720518281,4.93368050192467,1.76851327811263,1.87933430747727
"3080","GB_GCA_002733575.1","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GCA-2733575;s__GCA-2733575 sp002733575",1.021136284,22.4415204132402,15.9284020697855,12.0873808934121,12.2844195138298
"3081","GB_GCA_002733645.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleibacter;s__Oleibacter sp002733645",0.745862574,25.6701476799851,3.08117780048534,3.82695773095688,3.74278888184585
"3082","GB_GCA_002733665.1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Urechidicola;s__Urechidicola sp002733665",0.637352758,24.7856332252164,4.29606492705043,36.6492117883256,31.0477624600206
"3083","GB_GCA_002733865.1","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Parasphingorhabdus;s__Parasphingorhabdus sp002733865",0.621022727,26.002641399648,5.06890599103407,3.83233479602308,3.90730919720054
